full_name;type;alpha;seed;value;feasible
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;115;7990.14;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;115;10223.9;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;115;11030.73;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;115;12501.46;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;115;10651.71;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;122;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;122;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;122;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;122;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;122;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;122;1124.17;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;122;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;122;1214.47;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;122;7797.1;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;122;8203.14;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;122;7406.11;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;122;7980.78;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;122;10062.66;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;122;10890.59;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;122;12342.33;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;122;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;129;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;129;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;129;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;129;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;129;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;129;1102.5;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;129;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;129;1203.68;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;129;7959.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;129;8123.15;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;129;7481.82;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;129;8045.95;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;129;10096.82;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;129;10336;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;129;12395.26;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;129;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;136;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;136;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;136;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;136;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;136;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;136;1098.31;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;136;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;136;1216.59;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;136;7959.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;136;8165.34;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;136;7426.96;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;136;8047.45;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;136;10224.57;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;136;10731.61;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;136;12397.03;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;136;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;143;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;143;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;143;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;143;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;143;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;143;1091.46;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;143;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;143;1204.02;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;143;7795.04;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;143;8395.25;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;143;7514.89;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;143;8066.46;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;143;10332.62;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;143;10788.54;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;143;12312.59;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;143;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;150;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;150;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;150;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;150;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;150;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;150;1133.1;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;150;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;150;1198.41;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;150;7804.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;150;8172.71;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;150;7612.88;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;150;8064.46;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;150;10307.81;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;150;11081.62;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;150;12449.65;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;150;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;157;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;157;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;157;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;157;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;157;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;157;1089.25;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;157;1412.38;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;157;1196.49;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;157;7882.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;157;8395.73;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;157;7546.19;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;157;8071.73;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;157;10243.55;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;157;10599.44;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;157;11810.08;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;157;10775.82;TRUE
